8.469568485	8.469568485	8.384329385	8.29969612	8.2681927	8.2681927	3.54854	4.5227266	4.5227266	4.4872412	4.4872412	4.5037932	0	0.09677964	3.95892964	5.05707264	5.05897028	4.960293	3.8235285	0	0	0	5.78358099	10.23001089	10.23001089	4.4464299	4.5336148	0	0	0	2.8112337	5.3428737	5.3428737	2.53164	2.58128	0	0	0	8.5073076	8.5073076	10.3641768	1.9218484	1.9205988	0.0637296	0.54612372	4.70111031	4.70111031	8.43675391	7.9345043	3.6638043	3.6638043	0	0	2.11752387	2.11752387	8.35949987	8.260851	6.121938	6.121938	0	0.14190957	1.59823917	1.59823917	6.25897317	6.8220385	5.2076555	9.2880549	4.6274847	4.6274847	4.6274847	0	0	0	0	0	0	1.3803273	2.28536154	2.94940704	2.94940704
8.469568485	8.469568485	8.384329385	8.29969612	8.300301955	8.1829536	11.7314936	12.7056802	12.7056802	4.4872412	4.4517558	4.4683078	4.4683078	3.53886344	3.95892964	5.05707264	5.05897028	4.9216715	4.927629	3.7462855	3.7462855	0	5.78116888	10.17159088	10.17159088	9.9352041	4.5336148	0	0	0	2.794607	5.3144774	5.3144774	3.6850608	2.58128	0	0	0	8.4213752	10.3510628	10.2782444	1.9218484	1.9205988	0.0637296	1.53842272	4.65840331	4.65840331	8.40417241	7.9345043	3.6638043	3.6638043	0	0.26846414	2.09613474	2.09613474	8.34085017	8.260851	6.121938	6.121938	0.14047614	1.58209534	1.58209534	1.58352877	6.90631317	6.8220385	9.3775206	9.2880549	4.6274847	4.6274847	4.6274847	0	0	0	1.3524419	1.3524419	2.0425284	2.93454214	2.93546434	2.94940704	2.94940704
0	0.03150342	8.38493522	8.29969612	8.300301955	8.215062855	8.21566869	8.0977145	11.52553	12.5162686	12.4807832	4.4683078	4.4328224	4.4493744	3.50527568	4.66432968	5.08125978	5.04453592	4.927629	4.927629	3.7462855	3.7462855	5.77875677	5.72274887	10.20035577	9.9663811	9.9663811	4.6207997	0	0	2.7779803	2.7544411	5.3357211	3.7229312	2.58128	0	0	0	8.3354428	10.2651304	10.2287212	1.9582576	1.9582576	0.55665013	1.46456762	4.62497312	4.62497312	7.8984736	3.7356436	3.7356436	0	0.26572471	2.07474561	2.07474561	2.78259704	8.34085017	6.241976	6.38101871	0.13904271	1.56595151	1.56595151	2.22551394	6.99202127	6.7644036	5.297285	9.4671501	4.7277394	4.7277394	4.0911884	0	0	1.3384992	1.3384992	2.0416062	2.91533642	2.92927912	2.91625862	2.92632258	9.18641704	9.18641704
0	0	0.032109255	0.032109255	8.300301955	8.215062855	8.21566869	8.13042959	8.0124754	8.0124754	12.3955441	12.3955441	12.3600587	12.3766107	4.53101592	3.43620252	4.61754602	8.40245302	5.03010156	4.927629	4.911297	3.707664	3.94163867	9.43041287	10.28754067	10.28754067	10.053566	10.053566	0	0	1.6127899	2.7544411	5.3853611	5.3853611	3.7725712	0	0	0	8.3354428	10.2651304	10.3326088	3.4858655	0.56717654	1.54007323	1.47384443	4.63424993	4.63424993	6.9678884	3.8074829	3.8074829	0.26572471	0.26572471	2.07474561	2.07474561	8.54623304	8.1896846	6.49962328	6.49962328	1.56451808	2.23486951	2.23486951	7.06550694	6.8501117	5.3977035	9.6462453	9.5675686	4.1698651	4.1698651	1.3106138	1.3106138	1.3106138	2.0267413	2.0276635	2.92835692	2.91533642	2.92927912	2.91625862	9.25928658	7.80608974	6.9010555
4.4011419	4.4011419	0	0.032109255	0.032109255	0.032109255	0.03271509	8.13042959	8.045796325	8.0124754	7.9272363	8.9700123	12.2913716	12.2061325	12.1871991	12.25228862	3.43620252	4.58206062	4.58395826	8.2277712	4.911297	4.9335865	3.90301717	3.90060506	9.33337136	10.28512856	9.9975581	9.9975581	10.1719279	0	1.6127899	2.7378144	5.3687344	5.3569648	3.7608016	1.1298816	0	0	8.2648707	10.179198	10.2466764	3.4705052	0.56717654	1.52994773	4.59154293	4.59154293	8.061159	6.9678884	3.8074829	4.07046818	0.26298528	2.05335648	2.05609591	2.78781591	8.2777689	6.49962328	6.49962328	5.79451128	2.22951468	2.22015911	7.14978161	6.9250308	5.4084925	5.4084925	9.6570343	4.1698651	5.4665362	5.4665362	2.0388396	2.0258191	2.0397618	2.0267413	2.90527246	2.91921516	2.90619466	1.57683722	7.90980122	7.22885648	6.23701	6.23701
4.4011419	4.4011419	4.4011419	4.4874388	0	0.03271509	0.03271509	0.03271509	0.033320925	8.04640216	7.96116306	7.9272363	8.9013252	8.8160861	12.1871991	12.0664746	12.10026006	10.98889466	12.19252766	4.57455764	8.1759538	8.1982433	3.6690425	3.85957145	3.85957145	14.00032235	10.084743	10.0287351	10.11592	5.3207505	0	1.5795365	5.4017477	5.3782085	3.798672	3.897952	0	0	6.7043495	10.1996524	10.1971532	4.01230506	1.53034864	1.46287024	4.55811274	4.0672905	7.046404	7.0397277	4.13956805	4.13956805	0.26024585	2.03470678	2.03744621	2.63818392	8.42581532	6.61679442	7.30872385	2.22559328	2.21480428	7.085658	7.0107389	5.508911	5.508911	10.5146739	5.5173275	5.5173275	6.2725165	2.0248969	2.0388396	2.0258191	2.908229	2.8952085	2.8961307	1.58071596	1.58071596	14.63748392	13.6547792	15.181577	15.32486451	15.32486451
4.4011419	4.4011419	4.4011419	4.4874388	4.5737357	4.5737357	0.033320925	0.033320925	0.033320925	0.03392676	0.03392676	0.034532595	7.8419972	8.8160861	8.8160861	8.730847	12.1021577	12.0832243	10.9055532	12.09788794	11.9561347	4.4550939	8.1687154	7.08633074	3.85715934	3.81853784	13.7637274	13.7077195	10.0599121	10.2342819	5.2647426	1.5795365	4.2931098	5.4112218	5.3994522	3.8861824	1.1063424	0	6.6337774	10.1654895	10.67765777	4.03460356	2.97461775	1.46202155	4.52468255	4.034709	7.0138225	4.20866792	4.20866792	0.25750642	2.01331765	2.01605708	2.64614222	8.72202192	6.73683242	7.43811742	8.07981945	2.21088288	7.1713661	7.096447	7.0215279	6.1705228	10.6550947	5.6467955	6.350271	6.3642137	6.3511932	2.0248969	2.0388396	2.88514454	1.58847344	1.58847344	8.7700056	8.04999936	14.57487136	15.1873964	15.16136212	15.23472991	15.32486451	8.99190051
4.4011419	4.4011419	4.4011419	4.4874388	4.5737357	4.5737357	4.6600326	0.03392676	0.03392676	0.03392676	0.03392676	0.034532595	0.034532595	0	8.8326381	8.747399	8.6621599	8.78497974	11.99988284	12.12017744	12.00135058	11.807946	11.7947501	15.61642404	7.01294783	6.97432633	8.69848013	13.7949044	13.7388965	10.178274	5.2087347	6.7882712	1.5462831	5.4442351	5.4206959	3.8744128	1.0945728	0	6.6344325	10.1313266	10.62938417	4.99857356	2.88968076	1.46117286	3.9818765	7.1249196	7.30784729	4.27776779	4.27776779	0.25750642	1.99466795	2.62605909	2.62605909	9.44596649	7.56894442	8.92622262	8.17184305	7.1674447	8.4091127	8.3341936	6.2462096	6.2462096	6.5197227	6.4280255	6.4289477	6.4428904	2.0239747	2.0248969	8.62445954	8.62445954	7.88229104	7.88229104	7.9661452	14.57487136	15.26448013	15.24323853	15.24189392	15.33068391	13.25690811	13.25690811
0	0	4.5737357	4.5737357	4.5737357	4.5737357	4.6600326	4.6600326	4.7463295	0.034532595	0.034532595	0.034532595	0.034532595	0.03513843	0.035744265	1.092432	1.092432	8.78687738	8.70163828	8.71819028	12.02364008	11.8302355	11.7947501	11.90076394	15.55106233	14.18416443	6.93884093	11.6454325	13.7488384	13.6928305	13.7800154	5.2087347	6.7550178	4.3757631	5.4703359	3.9240528	1.0945728	1.0945728	6.6344325	9.24781188	10.66704297	5.04550917	2.89895757	3.971751	3.9818765	7.1249196	7.37968659	4.34960709	4.34960709	2.12380408	1.86629766	3.35827766	3.34892209	7.68754899	7.68898242	8.1531902	3.2684244	8.3773059	7.6907313	7.1291674	7.1431101	6.5844567	6.5197227	6.5067022	6.5076244	7.6417503	8.49193398	8.49193398	7.79843688	7.79843688	7.88229104	7.88229104	15.1990352	15.25040254	19.68132073	19.77145533	19.68648312	5.84495831	5.86038051	4.33358271
0	0	0	0	4.6600326	4.6600326	4.6600326	4.6600326	4.7463295	4.8326264	4.867158995	0.034532595	0.034532595	0.03513843	0.035744265	0.035744265	1.092432	1.092432	1.20059748	8.71819028	8.64950318	8.71302486	11.7947501	11.6740256	11.83299012	11.81979422	14.01127412	18.6847924	18.6461709	16.7800603	13.7800154	8.6672833	6.6823832	9.5118632	5.4537092	3.9240528	4.0115632	1.1565296	8.19399539	9.17723978	11.52801687	4.94879617	2.87347177	5.3523171	2.997498	7.34436566	7.37694716	4.34686766	0.38520912	1.84621453	3.36480253	3.33962796	9.64622809	8.85873579	9.3204556	9.3204556	8.5387008	8.5093329	7.1282452	7.1291674	6.6761539	6.5844567	13.2438387	11.9899179	11.9899179	8.42110032	7.63987032	7.71458272	7.79843688	7.79843688	14.03054564	19.78237215	19.77211234	19.76629294	12.50893033	12.52435253	5.91585293	4.33627193	4.2650076	4.2650076
